stand_id,species,count,dbh_from,dbh_to,hd,age,bwi_plot_id,layer
356,frex,39.080101,35.017,37.183,67.31301939058172,40.0,356/1,overstory
357,piab,136.72737,18.721,19.879,121.76165803108807,5.821395114100196,357/1,overstory
357,piab,65.427696,27.063,28.737,101.0752688172043,35.071294559099435,357/1,overstory
357,piab,51.654812,30.458,32.342,93.94904458598728,39.47091932457786,357/1,overstory
357,piab,21.65143,47.045,49.955,68.65979381443297,67.0,357/1,overstory
357,piab,35.456158,36.763,39.037,82.84960422163589,67.0,357/1,overstory
357,piab,40.18557,34.532000000000004,36.668,86.51685393258427,67.0,357/1,overstory
357,piab,153.75433,17.654,18.746,124.72527472527472,4.881680072952653,357/1,overstory
357,piab,17.927334,51.70099999999999,54.899,64.72795497185741,67.0,357/1,overstory
357,piab,42.788979,33.465,35.535000000000004,88.40579710144928,67.0,357/1,overstory
357,piab,58.522934,28.615,30.385,97.6271186440678,37.08255159474672,357/1,overstory
357,piab,32.807842,38.218,40.582,80.71065989847716,67.0,357/1,overstory
358,piab,47.052025,31.913,33.887,76.89969604863222,44.0,358/1,overstory
358,piab,49.426521,31.137,33.063,78.19314641744548,44.0,358/1,overstory
358,piab,28.329466,41.128,43.672,63.20754716981133,44.0,358/1,overstory
358,piab,53.340023,29.973,31.827,80.2588996763754,44.0,358/1,overstory
358,piab,39.080101,35.017,37.183,74.23822714681441,44.0,358/1,overstory
358,piab,57.350548,28.906,30.694000000000003,82.21476510067114,44.0,358/1,overstory
358,piab,55.473408,29.391,31.209000000000003,81.1881188118812,44.0,358/1,overstory
359,piab,47.339359,31.815999999999995,33.784,81.70731707317074,45.0,359/1,overstory
359,piab,27.416725,41.807,44.393,68.67749419953596,45.0,359/1,overstory
359,piab,39.51675,34.823,36.977,78.27298050139277,45.0,359/1,overstory
359,piab,69.347618,26.287,27.913000000000004,94.0959409594096,26.002132196162048,359/1,overstory
359,piab,170.16801,16.781,17.819000000000003,117.91907514450864,3.688466572626023,359/1,overstory
359,piab,80.199013,24.444,25.956,98.015873015873,11.40011322933772,359/1,overstory
359,piab,25.039001,43.747,46.453,66.29711751662971,45.0,359/1,overstory
359,piab,47.339359,31.815999999999995,33.784,83.23170731707317,45.0,359/1,overstory
359,piab,23.153913,45.493,48.307,64.39232409381663,45.0,359/1,overstory
359,piab,71.979172,25.802,27.398000000000003,95.1127819548872,25.52238805970149,359/1,overstory
359,piab,100.60165,21.825,23.175,104.44444444444446,8.11437541947895,359/1,overstory
359,piab,144.09683,18.236,19.364,113.82978723404251,4.733485927883681,359/1,overstory
359,piab,37.812725,35.599000000000004,37.801,77.11171662125341,45.0,359/1,overstory
359,piab,93.011871,22.698,24.102,102.13675213675214,9.127568791856769,359/1,overstory
359,piab,37.812725,35.599000000000004,37.801,78.20163487738418,45.0,359/1,overstory
359,piab,74.763405,25.317,26.883000000000003,96.16858237547892,25.04264392324094,359/1,overstory
360,pisy,28.064087,41.322,43.878,71.83098591549296,80.0,360/1,overstory
360,piab,40.640923,34.338,36.462,89.26553672316385,80.0,360/1,overstory
360,piab,136.72737,18.721,19.879,126.42487046632122,8.207254467591797,360/1,overstory
360,piab,51.327374,30.555,32.445,96.50793650793648,80.0,360/1,overstory
360,piab,45.381668,32.495,34.505,88.05970149253731,80.0,360/1,overstory
360,piab,30.149939,39.867,42.333000000000006,80.2919708029197,80.0,360/1,overstory
360,piab,23.553974,45.105,47.895,73.33333333333334,80.0,360/1,overstory
360,piab,44.317043,32.883,34.917,96.46017699115046,80.0,360/1,overstory
360,piab,174.17181,16.587,17.613000000000003,132.74853801169587,5.708398760595673,360/1,overstory
361,algl,795.77472,7.76,8.24,25.0,16.0,361/1,overstory
362,alin,57.737404,28.809,30.591,34.00673400673401,69.0,362/1,overstory
362,alin,64.499672,27.257,28.943,35.58718861209964,69.0,362/1,overstory
362,alin,42.297153,33.659,35.74100000000001,65.12968299711815,69.0,362/1,overstory
362,alin,52.996441,30.07,31.93,47.096774193548384,69.0,362/1,overstory
362,alin,50.048229,30.943,32.857,31.974921630094045,69.0,362/1,overstory
363,piab,955.70624,7.081,7.519,83.56164383561644,15.0,363/1,overstory
363,piab,359.64679,11.543,12.257,78.15126050420169,24.0,363/1,overstory
363,abal,45.381668,32.495,34.505,36.4179104477612,44.0,363/1,overstory
364,piab,88.419418,23.28,24.72,79.58333333333334,12.398191262316155,364/1,overstory
364,piab,38.228245,35.405,37.595,60.273972602739725,50.0,364/1,overstory
364,piab,17.530432,52.283,55.517,58.62708719851577,80.0,364/1,overstory
364,piab,31.515049,38.994,41.406000000000006,55.970149253731336,50.0,364/1,overstory
364,piab,275.35455,13.192,14.008,102.94117647058825,2.2560116174725664,364/1,overstory
364,piab,176.22693,16.49,17.51,91.76470588235294,4.406272690376107,364/1,overstory
365,frex,209.2767,15.132,16.068,104.48717948717947,10.686815869886436,365/1,overstory
365,frex,79.566292,24.541,26.059,77.07509881422925,25.0,365/1,overstory
365,soau,436.63904,10.476,11.124,137.96296296296296,25.0,365/1,overstory
365,frex,204.01208,15.326,16.274,94.30379746835445,10.96259333398443,365/1,overstory
365,frex,97.117867,22.213,23.587,81.6593886462882,25.0,365/1,overstory
366,frex,353.67767,11.64,12.36,148.33333333333334,7.383512049911808,366/1,overstory
366,frex,112.25635,20.661,21.939,92.95774647887325,28.0,366/1,overstory
366,frex,672.87067,8.438999999999998,8.961,165.51724137931038,2.813694927895297,366/1,overstory
366,frex,271.34949,13.289,14.111,138.68613138686132,28.0,366/1,overstory
366,algl,31.515049,38.994,41.406000000000006,67.41293532338308,60.0,366/1,overstory
366,frex,301.35849,12.61,13.39,142.30769230769232,28.0,366/1,overstory
366,frex,955.70624,7.081,7.519,189.041095890411,1.6622174231021651,366/1,understory
366,frex,148.80812,17.945,19.055,104.86486486486486,28.0,366/1,overstory
367,piab,54.391029,29.682,31.518,91.83006535947712,55.0,367/1,overstory
367,piab,72.523445,25.705,27.295,100.37735849056604,55.0,367/1,overstory
367,piab,34.181843,37.442,39.758,77.97927461139896,65.0,367/1,overstory
367,piab,57.737404,28.809,30.591,94.94949494949496,55.0,367/1,overstory
367,piab,93.011871,22.698,24.102,108.11965811965814,55.0,367/1,overstory
367,piab,46.485138,32.107,34.093,87.00906344410876,65.0,367/1,overstory
367,piab,96.2752,22.31,23.69,109.13043478260872,55.0,367/1,overstory
367,piab,47.629349,31.719,33.681000000000004,86.54434250764525,55.0,367/1,overstory
367,piab,97.971649,22.116,23.484,109.64912280701752,55.0,367/1,overstory
367,piab,51.327374,30.555,32.445,89.84126984126985,55.0,367/1,overstory
367,piab,142.57603,18.333,19.467,120.63492063492065,11.575955339318632,367/1,overstory
367,piab,50.363499,30.846,32.754000000000005,89.30817610062893,55.0,367/1,overstory
367,piab,63.591236,27.451,29.149,96.46643109540636,55.0,367/1,overstory
367,piab,82.806946,24.056,25.544,104.43548387096772,55.0,367/1,overstory
368,lade,30.297192,39.77,42.23,71.21951219512195,51.0,368/1,overstory
368,piab,120.01505,19.982,21.218000000000004,107.28155339805824,4.15317103599662,368/1,overstory
368,lade,28.73465,40.837,43.363,69.59619952494062,51.0,368/1,overstory
368,piab,22.197245,46.463,49.337,63.67432150313152,51.0,368/1,overstory
368,piab,25.834743,43.068,45.732,70.04504504504506,51.0,368/1,overstory
368,lade,26.306602,42.68,45.32,67.04545454545455,51.0,368/1,overstory
368,lade,65.427696,27.063,28.737,97.4910394265233,21.61096944135906,368/1,overstory
368,piab,22.860521,45.784,48.61600000000001,65.6779661016949,51.0,368/1,overstory
368,piab,38.019638,35.502,37.698,78.41530054644808,51.0,368/1,overstory
369,piab,11.586255,64.31099999999999,68.289,55.80693815987934,99.0,369/1,overstory
